route_id,trip_headsign,service_id,shape_id,trip_id
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448495
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448494
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448497
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448496
1,Downtown via Lorraine,s_merged_999122,112,446655
2,Forest Hill,a_merged_999121,213,444943
1,Downtown via Lorraine,s_merged_999122,112,446654
27,Chicopee,muwtf_merged_999126,2701,415163
12,Fairview Park,a_merged_999124,1211,418260
1,Downtown via Lorraine,s_merged_999122,112,446657
27,Chicopee,muwtf_merged_999126,2701,415162
65,Fisher Mills on detour,a_merged_999121,6501,444862
1,Downtown via Lorraine,s_merged_999122,112,446656
1,Downtown via Lorraine,s_merged_999122,112,446651
1,Downtown via Lorraine,s_merged_999122,112,446650
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448635
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448634
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448637
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448636
24,Highland,a_merged_999121,2401,443858
24,Highland,a_merged_999121,2401,443859
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448633
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448632
24,Highland,a_merged_999121,2401,443854
24,Highland,a_merged_999121,2401,443855
24,Highland,a_merged_999121,2401,443856
24,Highland,a_merged_999121,2401,443857
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448639
200,iXpress to Ainslie Terminal,a_merged_999121,20011,448638
24,Highland,a_merged_999121,2401,443852
24,Highland,a_merged_999121,2401,443853
71,Melran on Detour,muwtf_merged_999126,7101,414072
71,Melran on Detour,muwtf_merged_999126,7101,414073
71,Melran on Detour,muwtf_merged_999126,7101,414070
8,Fairview via Weber & Courtland TR,s_merged_999122,823,447404
71,Melran on Detour,muwtf_merged_999126,7101,414076
12,Fairview Park,a_merged_999124,1211,418269
71,Melran on Detour,muwtf_merged_999126,7101,414074
11,Downtown,muwtf_merged_999123,1111,440399
11,Downtown,muwtf_merged_999123,1111,440396
11,Downtown,muwtf_merged_999123,1111,440397
11,Downtown,muwtf_merged_999123,1111,440394
12,Fairview Park,a_merged_999124,1211,418268
11,Country Hills,muwtf_merged_999123,1101,440392
11,Country Hills,muwtf_merged_999123,1101,440393
11,Country Hills,muwtf_merged_999123,1101,440390
11,Country Hills,muwtf_merged_999123,1101,440391
7,C Conestoga Mall,muwtf_merged_999126,701,414268
999,Test Route KWSA,muwtf_merged_999123,99900,442729
999,Test Route KWSA,muwtf_merged_999123,99900,442728
999,Test Route KWSA,muwtf_merged_999123,99900,442725
999,Test Route KWSA,muwtf_merged_999123,99900,442724
999,Test Route KWSA,muwtf_merged_999123,99900,442727
999,Test Route KWSA,muwtf_merged_999123,99900,442726
999,Test Route KWSA,muwtf_merged_999123,99900,442721
999,Test Route KWSA,muwtf_merged_999123,99900,442720
999,Test Route KWSA,muwtf_merged_999123,99900,442723
999,Test Route KWSA,muwtf_merged_999123,99900,442722
11,Downtown,muwtf_merged_999126,1111,414635
71,Melran on Detour,a_merged_999121,7101,444940
65,Fisher Mills on detour,muwtf_merged_999126,6501,413872
5,Uptown,muwtf_merged_999126,511,415619
5,Uptown,muwtf_merged_999126,511,415618
999,Test Route KWSA,muwtf_merged_999123,99900,442897
999,Test Route KWSA,muwtf_merged_999123,99900,442896
999,Test Route KWSA,muwtf_merged_999123,99900,442895
999,Test Route KWSA,muwtf_merged_999123,99900,442894
999,Test Route KWSA,muwtf_merged_999123,99900,442893
999,Test Route KWSA,muwtf_merged_999123,99900,442892
999,Test Route KWSA,muwtf_merged_999123,99900,442891
999,Test Route KWSA,muwtf_merged_999123,99900,442890
8,Fairview via Weber & Courtland TR,s_merged_999122,823,447408
999,Test Route KWSA,muwtf_merged_999123,99900,442899
999,Test Route KWSA,muwtf_merged_999123,99900,442898
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420800
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420801
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420802
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420803
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420804
72,Cherry Blossom,muwtf_merged_999126,7200,420805
72,Cherry Blossom,muwtf_merged_999126,7200,420806
72,Cherry Blossom via Saltsman,muwtf_merged_999126,7201,420807
72,Cherry Blossom,muwtf_merged_999126,7200,420808
73,McCormick,muwtf_merged_999126,7311,420809
17,Heritage Park,muwtf_merged_999126,1700,414819
11,Downtown,a_merged_999124,1111,417832
23,Idlewood,a_merged_999121,2301,443796
7,B Fairview Park via Weber,a_merged_999124,713,418519
7,B Fairview Park via Weber,a_merged_999124,713,418518
25,Queen South,muwtf_merged_999126,2501,415211
25,Queen South,muwtf_merged_999126,2501,415210
25,Queen South,muwtf_merged_999126,2501,415213
25,Queen South,muwtf_merged_999126,2501,415212
65,Fisher Mills on detour,a_merged_999121,6501,444868
25,Queen South,muwtf_merged_999126,2501,415214
25,Queen South,muwtf_merged_999126,2501,415217
25,Queen South,muwtf_merged_999126,2501,415216
25,Queen South via Overlea,muwtf_merged_999126,2502,415219
25,Queen South via Overlea,muwtf_merged_999126,2502,415218
20,Victoria Hills to Highland Hills Mall,a_merged_999121,2001,443790
7,B Fairview Park via Weber,a_merged_999124,713,418515
15,Downtown,a_merged_999124,1511,418568
15,Downtown,a_merged_999124,1511,418569
25,Queen South,a_merged_999124,2501,418046
15,Frederick,a_merged_999124,1501,418564
15,Downtown,a_merged_999124,1511,418565
15,Frederick,a_merged_999124,1501,418566
15,Downtown,a_merged_999124,1511,418567
15,Frederick,a_merged_999124,1501,418560
15,Frederick,a_merged_999124,1501,418561
15,Frederick,a_merged_999124,1501,418562
15,Frederick,a_merged_999124,1501,418563
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414920
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414921
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414922
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414923
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414924
9,Lakeshore to Conestoga Mall,a_merged_999124,911,419218
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414926
20,Victoria Hills to Highland Hills Mall,muwtf_merged_999126,2001,414927
6,Bridgeport,muwtf_merged_999126,600,413323
6,Bridgeport,muwtf_merged_999126,600,413322
9,Lakeshore to Conestoga Mall,a_merged_999124,911,419217
6,Bridgeport,muwtf_merged_999126,600,413320
6,Bridgeport,muwtf_merged_999126,600,413327
1,Stanley Park via Lorraine,s_merged_999125,102,419966
9,Lakeshore to Conestoga Mall,a_merged_999124,911,419213
9,Lakeshore to Conestoga Mall,a_merged_999124,911,419212
22,Laurentian West to Forest Glen,a_merged_999121,2211,444002
22,Laurentian West to Forest Glen,a_merged_999121,2211,444003
22,Laurentian West to Forest Glen,a_merged_999121,2211,444000
22,Laurentian West to Forest Glen,a_merged_999121,2211,444001
22,Laurentian West to Forest Glen,a_merged_999121,2211,444006
22,Laurentian West to Forest Glen,a_merged_999121,2211,444007
22,Laurentian West to Forest Glen,a_merged_999121,2211,444004
22,Laurentian West to Forest Glen,a_merged_999121,2211,444005
22,Laurentian West to Forest Glen,a_merged_999121,2211,444008
22,Laurentian West to Downtown,a_merged_999121,2212,444009
21,Conestoga Mall,muwtf_merged_999126,2111,416462
12,Conestoga Mall,muwtf_merged_999123,1201,440446
53,Ainslie St. Terminal,a_merged_999121,5311,445301
12,Conestoga Mall,muwtf_merged_999123,1201,440447
21,Conestoga Mall,muwtf_merged_999126,2111,416460
9,Lakeshore to University and King,a_merged_999124,903,419193
11,Country Hills,a_merged_999124,1101,417825
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416748
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416749
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416746
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416747
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416744
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416745
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416742
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416743
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416740
22,Laurentian West to Forest Glen,muwtf_merged_999126,2211,416741
12,Conestoga Mall,muwtf_merged_999126,1201,414669
10,Fairview Park via Becthel,a_merged_999124,1012,418193
12,Conestoga Mall,muwtf_merged_999126,1201,414678
12,Conestoga Mall,muwtf_merged_999126,1201,414679
10,Fairview Park via Becthel,a_merged_999124,1012,418192
12,Conestoga Mall,muwtf_merged_999126,1201,414670
10,Fairview Park via Becthel,a_merged_999124,1012,418195
12,Conestoga Mall,muwtf_merged_999126,1201,414672
12,Conestoga Mall,muwtf_merged_999126,1201,414673
12,Conestoga Mall,muwtf_merged_999126,1201,414674
12,Conestoga Mall,muwtf_merged_999126,1201,414675
12,Conestoga Mall,muwtf_merged_999126,1201,414676
10,Fairview Park via Becthel,a_merged_999124,1012,418194
12,Conestoga Mall,muwtf_merged_999123,1201,440442
65,Fisher Mills on detour,muwtf_merged_999126,6501,413870
8,Fairview via Westmnt & Franklin/East TR,a_merged_999121,818,445715
8,Fairview via Westmnt & Franklin/East TR,a_merged_999121,818,445714
8,Fairview via Westmnt & Franklin/East TR,a_merged_999121,818,445717
8,Fairview via Franklin/East TR,muwtf_merged_999123,813,442432
25,Queen South,muwtf_merged_999123,2501,440947
8,University via Westmount,a_merged_999121,807,445710
25,Queen South,muwtf_merged_999123,2501,440945
8,Fairview via Westmnt & Franklin/East TR,a_merged_999121,818,445712
55,St. Andrews,muwtf_merged_999126,5500,416562
55,St. Andrews,muwtf_merged_999126,5500,416563
25,Queen South,muwtf_merged_999123,2501,440949
55,St. Andrews,muwtf_merged_999126,5500,416561
8,Fairview via Westmnt & Franklin/East TR,a_merged_999121,818,445719
10,Fairview Park,muwtf_merged_999123,1011,441317
55,St. Andrews,muwtf_merged_999126,5500,416564
55,St. Andrews,muwtf_merged_999126,5500,416565
11,Country Hills,muwtf_merged_999126,1101,414582
999,Test Route KWSA,s_merged_999122,99900,447663
11,Country Hills,muwtf_merged_999126,1101,414580
11,Country Hills,muwtf_merged_999126,1101,414581
8,University via Westmount,a_merged_999121,807,445849
8,University via Westmount,a_merged_999121,807,445848
11,Country Hills,muwtf_merged_999126,1101,414584
29,Keats Way to UW,muwtf_merged_999123,2911,442290
8,University via Westmount,a_merged_999121,807,445845
8,University via Westmount,a_merged_999121,807,445844
8,University via Westmount,a_merged_999121,807,445847
8,University via Westmount,a_merged_999121,807,445846
8,University via Franklin/East & Westmount,a_merged_999121,805,445841
8,University via Franklin/East & Westmount,a_merged_999121,805,445840
8,University via Franklin/East & Westmount,a_merged_999121,805,445843
8,University via Franklin/East & Westmount,a_merged_999121,805,445842
29,Keats Way to UW,muwtf_merged_999123,2911,442292
33,Huron via Trillium,muwtf_merged_999123,3302,441865
999,Test Route KWSA,s_merged_999122,99900,447629
999,Test Route KWSA,s_merged_999122,99900,447628
999,Test Route KWSA,s_merged_999122,99900,447627
999,Test Route KWSA,s_merged_999122,99900,447626
999,Test Route KWSA,s_merged_999122,99900,447625
999,Test Route KWSA,s_merged_999122,99900,447624
999,Test Route KWSA,s_merged_999122,99900,447623
999,Test Route KWSA,s_merged_999122,99900,447622
999,Test Route KWSA,s_merged_999122,99900,447621
999,Test Route KWSA,s_merged_999122,99900,447620
59,Christopher,muwtf_merged_999123,5900,439398
59,Christopher,muwtf_merged_999123,5900,439399
12,Conestoga Mall,muwtf_merged_999123,1201,440440
59,Christopher,muwtf_merged_999123,5900,439392
59,Christopher,muwtf_merged_999123,5900,439393
59,Christopher,muwtf_merged_999123,5900,439390
59,Christopher,muwtf_merged_999123,5900,439391
59,Christopher,muwtf_merged_999123,5900,439396
59,Christopher,muwtf_merged_999123,5900,439397
59,Christopher,muwtf_merged_999123,5900,439394
59,Christopher,muwtf_merged_999123,5900,439395
66,Winston,muwtf_merged_999126,6600,413899
66,Winston,muwtf_merged_999126,6600,413898
999,Test Route KWSA,a_merged_999121,99900,446390
999,Test Route KWSA,a_merged_999121,99900,446391
999,Test Route KWSA,a_merged_999121,99900,446392
999,Test Route KWSA,a_merged_999121,99900,446393
999,Test Route KWSA,a_merged_999121,99900,446394
999,Test Route KWSA,a_merged_999121,99900,446395
999,Test Route KWSA,a_merged_999121,99900,446396
999,Test Route KWSA,a_merged_999121,99900,446397
999,Test Route KWSA,a_merged_999121,99900,446398
999,Test Route KWSA,a_merged_999121,99900,446399
61,Conestoga College,muwtf_merged_999126,6100,415983
61,Conestoga College,muwtf_merged_999126,6100,415982
61,Conestoga College,muwtf_merged_999126,6100,415985
61,Conestoga College,muwtf_merged_999126,6100,415984
61,Conestoga College,muwtf_merged_999126,6100,415987
61,Conestoga College,muwtf_merged_999126,6100,415986
18,Downtown,muwtf_merged_999126,1801,414898
9,Lakeshore to Conestoga Mall,s_merged_999125,911,420637
9,Lakeshore to Conestoga Mall,s_merged_999125,911,420636
9,Lakeshore to Conestoga Mall,s_merged_999125,911,420635
9,Lakeshore to UW,s_merged_999125,901,420634
9,Lakeshore to UW,s_merged_999125,901,420633
9,Lakeshore to UW,s_merged_999125,901,420632
9,Lakeshore to UW,s_merged_999125,901,420631
9,Lakeshore to UW,s_merged_999125,901,420630
9,Lakeshore to Conestoga Mall,s_merged_999125,911,420639
9,Lakeshore to Conestoga Mall,s_merged_999125,911,420638
7,D UW via University,s_merged_999125,702,420329
7,C Conestoga Mall,s_merged_999125,707,420328
7,C Conestoga Mall,s_merged_999125,707,420321
7,C Conestoga Mall,s_merged_999125,707,420320
7,C Conestoga Mall,s_merged_999125,707,420323
7,C Conestoga Mall,s_merged_999125,707,420322
7,C Conestoga Mall,s_merged_999125,707,420325
7,C Conestoga Mall,s_merged_999125,707,420324
7,C Conestoga Mall,s_merged_999125,707,420327
7,C Conestoga Mall,s_merged_999125,707,420326
13,Laurelwood to UW,muwtf_merged_999123,1311,441708
13,Laurelwood to UW,muwtf_merged_999123,1311,441709
66,Winston,muwtf_merged_999126,6600,413918
66,Winston,muwtf_merged_999126,6600,413919
56,Dunbar,muwtf_merged_999126,5601,413668
56,Dunbar,muwtf_merged_999126,5601,413669
66,Winston,muwtf_merged_999126,6600,413914
13,Laurelwood to UW,muwtf_merged_999123,1311,441703
66,Winston,muwtf_merged_999126,6600,413916
13,Laurelwood to UW,muwtf_merged_999123,1311,441701
13,Laurelwood to UW,muwtf_merged_999123,1311,441706
13,Laurelwood to UW,muwtf_merged_999123,1311,441707
13,Laurelwood to UW,muwtf_merged_999123,1311,441704
13,Laurelwood to UW,muwtf_merged_999123,1311,441705
58,Elmwood,muwtf_merged_999126,5800,416534
64,Langs,a_merged_999121,6401,444824
7,B Fairview Park via Weber,a_merged_999121,713,444393
7,B Fairview Park via Weber,a_merged_999121,713,444390
7,B Fairview Park via Weber,a_merged_999121,713,444391
7,C Conestoga Mall,a_merged_999121,707,444396
7,A Fairview Park via Connaught,a_merged_999121,714,444397
7,A Fairview Park via Connaught,a_merged_999121,715,444394
64,Langs,a_merged_999121,6401,444823
7,A Fairview Park via Connaught,a_merged_999121,714,444398
15,Downtown,a_merged_999121,1511,444399
64,Langs,a_merged_999121,6401,444828
64,Langs,a_merged_999121,6401,444829
1,Stanley Park via Becker/Lorraine,s_merged_999125,104,419958
53,Hespeler Terminal,muwtf_merged_999123,5301,439583
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419627
53,Hespeler Terminal,muwtf_merged_999123,5301,439582
7,C Conestoga Mall,s_merged_999122,707,446899
7,C Conestoga Mall,s_merged_999122,707,446898
7,C Conestoga Mall,s_merged_999122,707,446893
7,C Conestoga Mall,s_merged_999122,707,446892
7,C Conestoga Mall,s_merged_999122,707,446891
7,C Conestoga Mall,s_merged_999122,707,446890
7,C Conestoga Mall,s_merged_999122,707,446897
7,C Conestoga Mall,s_merged_999122,707,446896
7,C Conestoga Mall,s_merged_999122,707,446895
7,C Conestoga Mall,s_merged_999122,707,446894
51,Hespeler Road to Ainslie Terminal,muwtf_merged_999126,5111,415027
12,Fairview Park,muwtf_merged_999126,1211,414708
8,Fairview via Weber & Courtland TA,muwtf_merged_999126,824,426950
8,Fairview via Weber & Courtland TA,muwtf_merged_999126,824,426951
8,Fairview via Weber & Courtland TA,muwtf_merged_999126,824,426952
8,Fairview via Weber & Courtland TA,muwtf_merged_999126,824,426953
8,University via Westmount,muwtf_merged_999126,807,426778
8,Fairview via Franklin TA,muwtf_merged_999126,816,426779
8,Fairview via Courtland TA,muwtf_merged_999126,812,426956
8,Fairview via Courtland TA,muwtf_merged_999126,812,426957
8,Fairview via Courtland TA,muwtf_merged_999126,812,426958
8,Fairview via Courtland TA,muwtf_merged_999126,812,426959
8,Fairview via Courtland TR,muwtf_merged_999126,811,426776
8,University via Westmount,muwtf_merged_999126,807,426777
8,Fairview via Courtland TR,muwtf_merged_999126,811,426770
8,Fairview via Courtland TR,muwtf_merged_999126,811,426771
8,Fairview via Courtland TR,muwtf_merged_999126,811,426772
8,Fairview via Courtland TR,muwtf_merged_999126,811,426773
1,Stanley Park via Becker/River,a_merged_999121,103,443623
1,Stanley Park via Becker/River,a_merged_999121,103,443622
1,Stanley Park via Becker/River,a_merged_999121,103,443621
1,Stanley Park via Becker/River,a_merged_999121,103,443620
1,Stanley Park via Becker/River,a_merged_999121,103,443627
1,Stanley Park via Becker/River,a_merged_999121,103,443626
1,Stanley Park via Becker/River,a_merged_999121,103,443625
1,Stanley Park via Becker/River,a_merged_999121,103,443624
52,Fairview Park,s_merged_999125,5201,420504
1,Downtown via Lorraine,a_merged_999121,112,443629
1,Stanley Park via River,a_merged_999121,101,443628
12,Fairview Park,muwtf_merged_999126,1211,414709
63,Champlain,a_merged_999124,6300,419512
63,Champlain,a_merged_999124,6300,419513
63,Champlain,a_merged_999124,6300,419510
63,Champlain,a_merged_999124,6300,419511
16,Forest Glen,muwtf_merged_999123,1611,441253
63,Champlain,a_merged_999124,6300,419517
53,Hespeler Terminal,a_merged_999121,5301,445278
53,Hespeler Terminal,a_merged_999121,5301,445279
53,Hespeler Terminal,a_merged_999121,5301,445277
63,Champlain,a_merged_999124,6300,419518
63,Champlain,a_merged_999124,6300,419519
66,Winston,muwtf_merged_999126,6600,413893
7,C Conestoga Mall,muwtf_merged_999126,701,414281
15,Downtown,muwtf_merged_999126,1511,415332
12,Fairview Park,s_merged_999125,1211,420243
17,Heritage Park,a_merged_999124,1700,418605
17,Heritage Park,a_merged_999124,1700,418604
17,Heritage Park,a_merged_999124,1700,418607
64,Cambridge Centre,a_merged_999124,6411,418992
17,Heritage Park,a_merged_999124,1700,418601
17,Heritage Park,a_merged_999124,1700,418600
55,St. Andrews,muwtf_merged_999123,5500,441959
55,St. Andrews,muwtf_merged_999123,5500,441958
55,St. Andrews,muwtf_merged_999123,5500,441957
55,St. Andrews,muwtf_merged_999123,5500,441956
55,St. Andrews,muwtf_merged_999123,5500,441955
55,St. Andrews,muwtf_merged_999123,5500,441954
55,St. Andrews,muwtf_merged_999123,5500,441953
55,St. Andrews,muwtf_merged_999123,5500,441952
55,St. Andrews,muwtf_merged_999123,5500,441951
55,St. Andrews,muwtf_merged_999123,5500,441950
7,C Conestoga Mall,muwtf_merged_999126,701,414280
15,Downtown,muwtf_merged_999126,1511,415333
3,Ottawa South to Downtown,muwtf_merged_999123,301,440028
3,Ottawa South to Downtown,muwtf_merged_999123,301,440029
2,Downtown via Southmoor,muwtf_merged_999126,222,415023
3,Ottawa South to Downtown,muwtf_merged_999123,301,440020
3,Ottawa South to Downtown,muwtf_merged_999123,301,440021
3,Ottawa South to Downtown,muwtf_merged_999123,301,440022
3,Ottawa South to Downtown,muwtf_merged_999123,301,440023
3,Ottawa South to Downtown,muwtf_merged_999123,301,440024
3,Ottawa South to Downtown,muwtf_merged_999123,301,440025
3,Ottawa South to Downtown,muwtf_merged_999123,301,440026
3,Ottawa South to Downtown,muwtf_merged_999123,301,440027
8,University via Courtland & Weber,muwtf_merged_999126,801,426827
8,Downtown via Courtland,a_merged_999124,802,424902
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445070
51,Hespeler Road to Hespeler,a_merged_999124,5101,418804
2,Downtown via Southmoor,muwtf_merged_999126,222,415020
25,Queen South,muwtf_merged_999126,2501,415248
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445071
25,Queen South,muwtf_merged_999126,2501,415249
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445072
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445073
25,Queen South,muwtf_merged_999126,2501,415247
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445074
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445075
18,Downtown,muwtf_merged_999126,1801,414894
66,Winston,muwtf_merged_999126,6600,413897
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445076
25,Queen South via Overlea,muwtf_merged_999126,2502,415242
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445077
8,University via Courtland & Weber,muwtf_merged_999126,801,426829
27,Chicopee,muwtf_merged_999126,2701,415156
9,Lakeshore to Conestoga Mall,a_merged_999121,911,445078
27,Chicopee,muwtf_merged_999126,2701,415154
27,Chicopee,muwtf_merged_999126,2701,415155
27,Chicopee,muwtf_merged_999126,2701,415152
27,Chicopee,muwtf_merged_999126,2701,415153
57,Blair Road via Westcliff,muwtf_merged_999123,5701,439425
17,Heritage Park,muwtf_merged_999123,1700,440559
27,Chicopee,muwtf_merged_999126,2701,415158
18,Downtown,muwtf_merged_999126,1801,414895
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416175
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416174
24,Highland,muwtf_merged_999123,2401,439259
24,Highland,muwtf_merged_999123,2401,439258
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416171
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416170
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416173
35,Eastbridge to Conestoga Mall,muwtf_merged_999126,3511,416172
24,Highland,muwtf_merged_999123,2401,439253
24,Highland,muwtf_merged_999123,2401,439252
24,Highland,muwtf_merged_999123,2401,439251
24,Highland,muwtf_merged_999123,2401,439250
24,Highland,muwtf_merged_999123,2401,439257
64,Langs,muwtf_merged_999123,6401,442002
24,Highland,muwtf_merged_999123,2401,439255
24,Highland,muwtf_merged_999123,2401,439254
53,Hespeler Terminal,muwtf_merged_999126,5301,413770
14,Bathurst,muwtf_merged_999126,1401,415651
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419621
11,Country Hills,a_merged_999124,1101,417808
11,Country Hills,a_merged_999124,1101,417809
11,Country Hills,a_merged_999124,1101,417806
11,Country Hills,a_merged_999124,1101,417807
11,Country Hills,a_merged_999124,1101,417804
11,Country Hills,a_merged_999124,1101,417805
11,Country Hills,a_merged_999124,1101,417802
11,Country Hills,a_merged_999124,1101,417803
11,Country Hills,a_merged_999124,1101,417800
11,Country Hills,a_merged_999124,1101,417801
51,Hespeler Road to Hespeler,a_merged_999121,5101,444639
51,Hespeler Road to Hespeler,a_merged_999121,5101,444638
14,Bathurst,muwtf_merged_999126,1401,415650
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444631
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444630
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444633
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444632
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444635
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444634
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444637
51,Hespeler Road to Ainslie Terminal,a_merged_999121,5111,444636
20,Victoria Hills to Highland Hills Mall,s_merged_999122,2001,446703
20,Victoria Hills to Highland Hills Mall,s_merged_999122,2001,446702
35,Eastbridge to Conestoga Mall,muwtf_merged_999123,3511,441573
20,Victoria Hills to Highland Hills Mall,s_merged_999122,2001,446700
35,Eastbridge to Conestoga Mall,muwtf_merged_999123,3511,441575
35,Eastbridge to Conestoga Mall,muwtf_merged_999123,3511,441574
20,Victoria Hills to Highland Hills Mall,s_merged_999122,2001,446705
35,Eastbridge to Conestoga Mall,muwtf_merged_999123,3511,441576
999,Test Route KWSA,a_merged_999121,99900,446259
999,Test Route KWSA,a_merged_999121,99900,446258
20,Victoria Hills to Downtown,s_merged_999122,2011,446709
20,Victoria Hills to Downtown,s_merged_999122,2011,446708
14,Bathurst,muwtf_merged_999126,1401,415653
65,Fisher Mills on detour,muwtf_merged_999126,6501,413855
65,Fisher Mills on detour,muwtf_merged_999126,6501,413854
65,Fisher Mills on detour,muwtf_merged_999126,6501,413857
65,Fisher Mills on detour,muwtf_merged_999126,6501,413856
19,Victoria South to Highland Hills,muwtf_merged_999126,1901,413379
63,Champlain,muwtf_merged_999126,6300,413851
14,Bathurst,muwtf_merged_999126,1401,415652
63,Champlain,muwtf_merged_999126,6300,413850
63,Champlain,muwtf_merged_999126,6300,413853
63,Champlain,muwtf_merged_999126,6300,413852
11,Country Hills,a_merged_999124,1101,417822
12,Fairview Park,muwtf_merged_999126,1211,414703
14,Conestoga Mall,muwtf_merged_999126,1411,415655
15,Frederick,a_merged_999121,1501,444418
8,Fairview via Weber & Courtland TR,a_merged_999121,823,445801
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414449
15,Frederick,a_merged_999121,1501,444407
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414447
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414446
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414445
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414444
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414443
15,Frederick,a_merged_999121,1501,444404
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414441
7,A Fairview Park via Connaught,muwtf_merged_999126,714,414440
200,iXpress to Ainslie Terminal,a_merged_999124,20011,419622
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418766
8,Fairview via Weber & Courtland TR,a_merged_999121,823,445802
20,Victoria Hills to Downtown,s_merged_999125,2011,420138
20,Victoria Hills to Downtown,s_merged_999125,2011,420139
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418767
20,Victoria Hills to Downtown,s_merged_999125,2011,420134
8,Fairview via Weber & Courtland TA,a_merged_999121,824,445805
20,Victoria Hills to Downtown,s_merged_999125,2011,420136
20,Victoria Hills to Downtown,s_merged_999125,2011,420137
20,Victoria Hills to Downtown,s_merged_999125,2011,420130
20,Victoria Hills to Downtown,s_merged_999125,2011,420131
20,Victoria Hills to Downtown,s_merged_999125,2011,420132
15,Frederick,a_merged_999121,1501,444403
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418765
8,Fairview via Weber & Courtland TA,a_merged_999121,824,445807
14,Conestoga Mall,muwtf_merged_999126,1411,415657
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418762
8,Fairview via Weber & Courtland TA,a_merged_999121,824,445806
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418763
1,Stanley Park via Becker/River,a_merged_999124,103,417617
51,Hespeler Road to Ainslie Terminal,a_merged_999124,5111,418760
18,Downtown,muwtf_merged_999123,1801,440628
18,Downtown,muwtf_merged_999123,1801,440629
18,Downtown,muwtf_merged_999123,1801,440626
18,Downtown,muwtf_merged_999123,1801,440627
